date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-05 23:00:00+00:00,5.4954996,100.0,11.445499,0.0,0.0,0.0,0.0,0.0,0.0,7.952,96.0,10.602,0.0,0.0,0.0,0.0,0.0,0.0,7.8295,95.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,5.4954996,100.0,11.445499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 00:00:00+00:00,5.1955,100.0,11.445499,0.0,0.0,0.0,0.0,0.0,0.0,7.552,97.0,10.602,0.0,0.0,0.0,0.0,0.0,0.0,7.9295,95.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,5.1955,100.0,11.445499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 01:00:00+00:00,5.7955,98.0,11.445499,0.0,0.0,0.0,0.0,0.0,0.0,7.752,97.0,10.602,0.0,0.0,0.0,0.0,0.0,0.0,7.9295,95.0,10.9795,0.0,0.0,0.0,0.0,0.0,0.0,5.7955,98.0,11.445499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 02:00:00+00:00,6.1454997,98.0,11.3955,0.0,0.0,0.0,0.0,0.0,0.0,7.952,97.0,10.552,0.0,0.0,0.0,0.0,0.0,0.0,7.9295,95.0,10.9795,0.0,0.0,0.0,0.0,0.0,0.0,6.1454997,98.0,11.3955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 03:00:00+00:00,6.3954997,100.0,11.3955,0.0,0.0,0.0,0.0,0.0,0.0,8.002,97.0,10.552,0.0,0.0,0.0,0.0,0.0,0.0,7.8295,94.0,10.9795,0.0,0.0,0.0,0.0,0.0,0.0,6.3954997,100.0,11.3955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 04:00:00+00:00,6.7955,100.0,11.3955,0.0,0.0,0.0,0.0,0.0,0.0,7.952,97.0,10.552,0.0,0.0,0.0,0.0,0.0,0.0,7.8295,93.0,10.9295,0.0,0.0,0.0,0.0,0.0,0.0,6.7955,100.0,11.3955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 05:00:00+00:00,6.8455,99.0,11.3455,0.0,0.0,0.0,0.0,0.0,0.0,7.902,97.0,10.552,0.0,0.0,0.0,0.0,0.0,0.0,7.8295,94.0,10.9295,0.0,0.0,0.0,0.0,0.0,0.0,6.8455,99.0,11.3455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 06:00:00+00:00,6.9455,100.0,11.3455,0.0,0.0,0.0,0.0,0.0,0.0,7.702,95.0,10.502,0.0,0.0,0.0,0.0,0.0,0.0,7.8295,95.0,10.9295,0.0,0.0,0.0,0.0,0.0,0.0,6.9455,100.0,11.3455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 07:00:00+00:00,7.1955,100.0,11.3455,0.5,0.0,0.5,0.0,0.5,19.920645,7.752,96.0,10.502,1.0,0.0,1.0,0.0,1.0,20.407837,7.9795,96.0,10.9295,1.0,0.0,1.0,0.0,1.0,19.983103,7.1955,100.0,11.3455,0.5,0.0,0.5,0.0,0.5,19.920645
2024-11-06 08:00:00+00:00,7.3954997,100.0,11.2955,8.75,0.0,8.75,0.0,8.75,154.81113,8.002,96.0,10.502,10.0,0.0,10.0,0.0,10.0,155.78938,8.2295,97.0,10.8795,14.0,0.0,14.0,0.0,14.0,155.01451,7.3954997,100.0,11.2955,8.75,0.0,8.75,0.0,8.75,154.81113
2024-11-06 09:00:00+00:00,7.4954996,100.0,11.2955,34.0,0.5,33.5,2.1572905,34.0,322.76144,8.502,94.0,10.452,33.0,1.0,32.0,4.301593,33.0,323.736,8.6295,98.0,10.8795,35.0,1.0,34.0,4.309845,35.0,323.11615,7.4954996,100.0,11.2955,34.0,0.5,33.5,2.1572905,34.0,322.76144
2024-11-06 10:00:00+00:00,7.8954997,100.0,11.2955,48.25,0.25,48.0,0.77674687,48.25,448.2184,9.102,93.0,10.452,68.0,3.0,65.0,9.302016,68.0,449.1313,9.1295,97.0,10.8795,62.0,4.0,58.0,12.41436,62.0,448.70905,7.8954997,100.0,11.2955,48.25,0.25,48.0,0.77674687,48.25,448.2184
2024-11-06 11:00:00+00:00,8.2455,99.0,11.2955,60.5,1.5,59.0,3.9970746,60.5,522.6212,9.552,92.0,10.452,98.0,13.0,85.0,34.588486,98.0,523.41943,9.3295,97.0,10.8795,64.0,1.0,63.0,2.6616511,64.0,523.22314,8.2455,99.0,11.2955,60.5,1.5,59.0,3.9970746,60.5,522.6212
2024-11-06 12:00:00+00:00,8.7455,98.0,11.2455,60.75,0.5,60.25,1.2873856,60.75,540.88916,9.152,98.0,10.452,85.0,6.0,79.0,15.430432,85.0,541.52686,9.3795,98.0,10.8295,65.0,3.0,62.0,7.714602,65.0,541.57,8.7455,98.0,11.2455,60.75,0.5,60.25,1.2873856,60.75,540.88916
2024-11-06 13:00:00+00:00,8.945499,97.0,11.2455,58.5,4.5,54.0,12.490126,58.5,501.76617,9.102,98.0,10.452,45.0,2.0,43.0,5.546273,45.0,502.20892,9.4795,97.0,10.8295,70.0,6.0,64.0,16.629557,70.0,502.48868,8.945499,97.0,11.2455,58.5,4.5,54.0,12.490126,58.5,501.76617
2024-11-06 14:00:00+00:00,8.9955,97.0,11.2455,43.75,2.5,41.25,8.535756,43.75,407.90836,9.102,98.0,10.402,49.0,2.0,47.0,6.824822,49.0,408.13443,9.4295,97.0,10.8295,46.0,2.0,44.0,6.816519,46.0,408.6316,8.9955,97.0,11.2455,43.75,2.5,41.25,8.535756,43.75,407.90836
2024-11-06 15:00:00+00:00,8.5455,99.0,11.2455,22.5,0.0,22.5,0.0,22.5,265.7,9.052,96.0,10.402,31.0,1.0,30.0,5.241754,31.0,265.7032,9.1795,98.0,10.8295,28.0,1.0,27.0,5.228364,28.0,266.38367,8.5455,99.0,11.2455,22.5,0.0,22.5,0.0,22.5,265.7
2024-11-06 16:00:00+00:00,8.445499,99.0,11.195499,6.25,0.0,6.25,0.0,6.25,84.81967,8.752,96.0,10.402,7.0,0.0,7.0,0.0,7.0,84.60864,8.9795,96.0,10.8295,8.0,0.0,8.0,0.0,8.0,85.426125,8.445499,99.0,11.195499,6.25,0.0,6.25,0.0,6.25,84.81967
2024-11-06 17:00:00+00:00,8.445499,99.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0,8.252,98.0,10.402,0.0,0.0,0.0,0.0,0.0,0.0,8.5795,98.0,10.8295,0.0,0.0,0.0,0.0,0.0,0.0,8.445499,99.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 18:00:00+00:00,8.3455,99.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0,7.952,98.0,10.402,0.0,0.0,0.0,0.0,0.0,0.0,8.3795,98.0,10.8295,0.0,0.0,0.0,0.0,0.0,0.0,8.3455,99.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 19:00:00+00:00,8.195499,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0,7.652,99.0,10.402,0.0,0.0,0.0,0.0,0.0,0.0,8.129499,98.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,8.195499,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 20:00:00+00:00,8.1455,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0,7.452,100.0,10.402,0.0,0.0,0.0,0.0,0.0,0.0,7.9795,98.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,8.1455,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 21:00:00+00:00,8.0955,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0,7.252,100.0,10.402,0.0,0.0,0.0,0.0,0.0,0.0,7.8795,99.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,8.0955,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 22:00:00+00:00,8.0455,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0,7.252,99.0,10.352,0.0,0.0,0.0,0.0,0.0,0.0,7.7795,98.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,8.0455,100.0,11.195499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06 23:00:00+00:00,7.9455,100.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0,7.302,99.0,10.352,0.0,0.0,0.0,0.0,0.0,0.0,7.7295,97.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,7.9455,100.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07 00:00:00+00:00,7.9954996,98.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0,7.152,98.0,10.352,0.0,0.0,0.0,0.0,0.0,0.0,7.5795,96.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,7.9954996,98.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07 01:00:00+00:00,8.0455,95.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0,6.852,98.0,10.352,0.0,0.0,0.0,0.0,0.0,0.0,7.3295,96.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,8.0455,95.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07 02:00:00+00:00,7.9455,92.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0,6.552,98.0,10.352,0.0,0.0,0.0,0.0,0.0,0.0,7.1295,96.0,10.7795,0.0,0.0,0.0,0.0,0.0,0.0,7.9455,92.0,11.1455,0.0,0.0,0.0,0.0,0.0,0.0
