date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-07 23:00:00+00:00,3.6955001,94.0,10.945499,0.0,0.0,0.0,0.0,0.0,0.0,3.552,96.0,10.202,0.0,0.0,0.0,0.0,0.0,0.0,4.3295,94.0,10.5795,0.0,0.0,0.0,0.0,0.0,0.0,3.6955001,94.0,10.945499,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 00:00:00+00:00,3.7955,92.0,10.8955,0.0,0.0,0.0,0.0,0.0,0.0,3.502,96.0,10.152,0.0,0.0,0.0,0.0,0.0,0.0,4.0795,94.0,10.5795,0.0,0.0,0.0,0.0,0.0,0.0,3.7955,92.0,10.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 01:00:00+00:00,3.8455,91.0,10.8955,0.0,0.0,0.0,0.0,0.0,0.0,3.102,96.0,10.152,0.0,0.0,0.0,0.0,0.0,0.0,3.6795,92.0,10.5795,0.0,0.0,0.0,0.0,0.0,0.0,3.8455,91.0,10.8955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 02:00:00+00:00,3.8955,91.0,10.8455,0.0,0.0,0.0,0.0,0.0,0.0,3.002,95.0,10.152,0.0,0.0,0.0,0.0,0.0,0.0,3.5795,91.0,10.5295,0.0,0.0,0.0,0.0,0.0,0.0,3.8955,91.0,10.8455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 03:00:00+00:00,4.1454997,88.0,10.8455,0.0,0.0,0.0,0.0,0.0,0.0,3.002,93.0,10.102,0.0,0.0,0.0,0.0,0.0,0.0,3.9795,86.0,10.5295,0.0,0.0,0.0,0.0,0.0,0.0,4.1454997,88.0,10.8455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 04:00:00+00:00,3.9455001,87.0,10.8455,0.0,0.0,0.0,0.0,0.0,0.0,2.802,93.0,10.102,0.0,0.0,0.0,0.0,0.0,0.0,4.0295,86.0,10.4795,0.0,0.0,0.0,0.0,0.0,0.0,3.9455001,87.0,10.8455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 05:00:00+00:00,3.9455001,88.0,10.7955,0.0,0.0,0.0,0.0,0.0,0.0,2.852,94.0,10.052,0.0,0.0,0.0,0.0,0.0,0.0,3.9295,90.0,10.4795,0.0,0.0,0.0,0.0,0.0,0.0,3.9455001,88.0,10.7955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 06:00:00+00:00,4.0955,87.0,10.7955,0.0,0.0,0.0,0.0,0.0,0.0,3.302,93.0,10.052,0.0,0.0,0.0,0.0,0.0,0.0,3.8795,91.0,10.4795,0.0,0.0,0.0,0.0,0.0,0.0,4.0955,87.0,10.7955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08 07:00:00+00:00,4.2454996,87.0,10.7455,1.0,0.0,1.0,0.0,1.0,13.947781,3.352,94.0,10.002,1.0,0.0,1.0,0.0,1.0,14.434393,4.0295,92.0,10.4295,1.0,0.0,1.0,0.0,1.0,14.011653,4.2454996,87.0,10.7455,1.0,0.0,1.0,0.0,1.0,13.947781
2024-11-08 08:00:00+00:00,4.5455,85.0,10.7455,34.75,2.25,32.5,18.60111,34.75,142.87329,4.152,92.0,10.002,38.0,6.0,32.0,49.45162,38.0,143.85416,4.7295,90.0,10.4295,32.0,3.0,29.0,24.779959,31.999998,143.08109,4.5455,85.0,10.7455,34.75,2.25,32.5,18.60111,34.75,142.87329
2024-11-08 09:00:00+00:00,4.4455,87.0,10.695499,95.0,17.75,77.25,79.66612,95.0,310.57446,5.352,88.0,9.952,98.0,23.0,75.0,102.905426,98.0,311.5521,5.2795,88.0,10.3795,95.0,18.0,77.0,80.69501,95.00001,310.93307,4.4455,87.0,10.695499,95.0,17.75,77.25,79.66612,95.0,310.57446
2024-11-08 10:00:00+00:00,4.9954996,84.0,10.6455,122.25,15.25,107.0,48.76887,122.25,435.88995,6.452,84.0,9.952,157.0,49.0,108.0,156.37132,157.0,436.8061,6.1795,88.0,10.3795,133.0,36.0,97.0,114.99614,133.0,436.38412,4.9954996,84.0,10.6455,122.25,15.25,107.0,48.76887,122.25,435.88995
2024-11-08 11:00:00+00:00,5.9455,80.0,10.6455,173.5,34.75,138.75,94.93224,173.5,510.26926,7.202,83.0,9.902,189.0,63.0,126.0,171.83739,189.00002,511.071,6.8295,85.0,10.3295,157.0,38.0,119.0,103.68783,157.0,510.87445,5.9455,80.0,10.6455,173.5,34.75,138.75,94.93224,173.5,510.26926
2024-11-08 12:00:00+00:00,5.9455,83.0,10.5955,196.75,42.75,154.0,112.73227,196.75,528.6338,6.502,85.0,9.902,179.0,52.0,127.0,136.95837,179.0,529.2755,6.9795,84.0,10.3295,167.0,42.0,125.0,110.61134,167.0,529.318,5.9455,83.0,10.5955,196.75,42.75,154.0,112.73227,196.75,528.6338
2024-11-08 13:00:00+00:00,6.3954997,83.0,10.5955,147.25,23.75,123.5,67.60654,147.25,489.72318,6.852,83.0,9.852,143.0,38.0,105.0,108.07184,143.0,490.17007,7.2795,83.0,10.2795,124.0,26.0,98.0,73.9019,124.0,490.44858,6.3954997,83.0,10.5955,147.25,23.75,123.5,67.60654,147.25,489.72318
2024-11-08 14:00:00+00:00,6.7955,82.0,10.5455,95.75,7.0,88.75,24.631603,95.75,396.17743,6.852,83.0,9.852,114.0,27.0,87.0,94.95219,114.0,396.40866,7.2295,82.0,10.2795,87.0,10.0,77.0,35.12356,87.0,396.90427,6.7955,82.0,10.5455,95.75,7.0,88.75,24.631603,95.75,396.17743
