date,icon_seamless_temperature_2m,icon_seamless_relative_humidity_2m,icon_seamless_soil_temperature_54cm,icon_seamless_shortwave_radiation,icon_seamless_direct_radiation,icon_seamless_diffuse_radiation,icon_seamless_direct_normal_irradiance,icon_seamless_global_tilted_irradiance,icon_seamless_terrestrial_radiation,icon_global_temperature_2m,icon_global_relative_humidity_2m,icon_global_soil_temperature_54cm,icon_global_shortwave_radiation,icon_global_direct_radiation,icon_global_diffuse_radiation,icon_global_direct_normal_irradiance,icon_global_global_tilted_irradiance,icon_global_terrestrial_radiation,icon_eu_temperature_2m,icon_eu_relative_humidity_2m,icon_eu_soil_temperature_54cm,icon_eu_shortwave_radiation,icon_eu_direct_radiation,icon_eu_diffuse_radiation,icon_eu_direct_normal_irradiance,icon_eu_global_tilted_irradiance,icon_eu_terrestrial_radiation,icon_d2_temperature_2m,icon_d2_relative_humidity_2m,icon_d2_soil_temperature_54cm,icon_d2_shortwave_radiation,icon_d2_direct_radiation,icon_d2_diffuse_radiation,icon_d2_direct_normal_irradiance,icon_d2_global_tilted_irradiance,icon_d2_terrestrial_radiation
2024-11-09 23:00:00+00:00,7.4455,95.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,8.152,96.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.5295,94.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,7.4455,95.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 00:00:00+00:00,7.6955,94.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,7.802,96.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.179501,94.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,7.6955,94.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 01:00:00+00:00,8.1455,94.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,8.002,96.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.4295,95.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,8.1455,94.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 02:00:00+00:00,8.695499,91.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,8.052,96.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.4295,94.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,8.695499,91.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 03:00:00+00:00,8.8455,90.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,8.102,96.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.3795,95.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,8.8455,90.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 04:00:00+00:00,8.7455,92.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,7.952,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.2795,94.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,8.7455,92.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 05:00:00+00:00,8.695499,93.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0,7.852,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,8.129499,94.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,8.695499,93.0,10.0955,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 06:00:00+00:00,8.7955,91.0,10.0455,0.0,0.0,0.0,0.0,0.0,0.0,7.652,97.0,9.502,0.0,0.0,0.0,0.0,0.0,0.0,7.7295,96.0,9.9795,0.0,0.0,0.0,0.0,0.0,0.0,8.7955,91.0,10.0455,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 07:00:00+00:00,8.7455,91.0,10.0455,0.25,0.0,0.25,0.0,0.25,8.037607,7.652,97.0,9.502,0.0,0.0,0.0,0.0,0.0,8.525898,7.6795,95.0,9.9795,0.0,0.0,0.0,0.0,0.0,8.104398,8.7455,91.0,10.0455,0.25,0.0,0.25,0.0,0.25,8.037607
2024-11-10 08:00:00+00:00,8.8455,91.0,10.0455,9.75,0.0,9.75,0.0,9.75,131.04819,8.052,95.0,9.502,24.0,5.0,19.0,42.806545,24.0,132.03181,8.2795,94.0,9.9795,25.0,1.0,24.0,8.580668,25.0,131.25975,8.8455,91.0,10.0455,9.75,0.0,9.75,0.0,9.75,131.04819
2024-11-10 09:00:00+00:00,8.8455,93.0,10.0455,17.5,0.5,17.0,2.3368769,17.5,298.5289,9.152,93.0,9.502,61.0,9.0,52.0,41.926117,61.0,299.50916,9.1795,92.0,9.9795,63.0,7.0,56.0,32.676662,63.0,298.89084,8.8455,93.0,10.0455,17.5,0.5,17.0,2.3368769,17.5,298.5289
2024-11-10 10:00:00+00:00,8.9955,94.0,10.0455,24.0,0.25,23.75,0.8231872,24.0,423.74255,9.952,88.0,9.502,88.0,6.0,82.0,19.71373,88.0,424.6617,9.8795,88.0,9.9795,98.0,17.0,81.0,55.91109,98.0,424.24002,8.9955,94.0,10.0455,24.0,0.25,23.75,0.8231872,24.0,423.74255
2024-11-10 11:00:00+00:00,9.2955,93.0,10.0455,54.0,0.5,53.5,1.4004943,54.0,498.1473,10.302,86.0,9.502,101.0,13.0,88.0,36.354073,101.0,498.95273,10.1795,87.0,9.9795,90.0,6.0,84.0,16.785427,90.0,498.75586,9.2955,93.0,10.0455,54.0,0.5,53.5,1.4004943,54.0,498.1473
2024-11-10 12:00:00+00:00,9.8955,90.0,10.0455,63.0,3.75,59.25,10.127466,63.0,516.6638,9.902,89.0,9.502,77.0,7.0,70.0,18.881008,77.0,517.3095,10.1795,89.0,9.9795,91.0,5.0,86.0,13.48535,91.0,517.35114,9.8955,90.0,10.0455,63.0,3.75,59.25,10.127466,63.0,516.6638
2024-11-10 13:00:00+00:00,10.5455,88.0,10.0455,63.5,2.25,61.25,6.5678267,63.5,478.02084,10.252,89.0,9.502,91.0,6.0,85.0,17.497679,91.0,478.47235,10.5795,87.0,9.9795,116.0,17.0,99.0,49.54806,116.0,478.74942,10.5455,88.0,10.0455,63.5,2.25,61.25,6.5678267,63.5,478.02084
2024-11-10 14:00:00+00:00,10.195499,90.0,10.0455,39.75,0.25,39.5,0.9064679,39.75,384.84164,10.352,89.0,9.502,86.0,15.0,71.0,54.354748,86.0,385.0776,10.6795,88.0,9.9795,90.0,10.0,80.0,36.190086,90.0,385.57144,10.195499,90.0,10.0455,39.75,0.25,39.5,0.9064679,39.75,384.84164
2024-11-10 15:00:00+00:00,10.2955,88.0,10.0455,28.5,1.0,27.5,5.7314696,28.5,243.46523,10.302,90.0,9.552,42.0,2.0,40.0,11.462296,42.0,243.47888,10.2295,90.0,9.9795,38.0,2.0,36.0,11.430527,38.0,244.1556,10.2955,88.0,10.0455,28.5,1.0,27.5,5.7314696,28.5,243.46523
