date,temperature_2m,relative_humidity_2m,soil_temperature_54cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation
2024-10-30 20:00:00+00:00,11.9955,96.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 21:00:00+00:00,11.5455,95.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 22:00:00+00:00,10.7455,97.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 23:00:00+00:00,9.9955,99.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 00:00:00+00:00,9.3955,100.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 01:00:00+00:00,8.7955,98.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 02:00:00+00:00,8.5955,97.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 03:00:00+00:00,8.3955,97.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 04:00:00+00:00,7.4954996,100.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 05:00:00+00:00,6.9455,100.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 06:00:00+00:00,6.2955,100.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 07:00:00+00:00,5.4455,100.0,13.695499,6.0,0.0,6.0,0.0,6.0,38.583958
2024-10-31 08:00:00+00:00,6.4455,96.0,13.695499,72.25,17.5,54.75,124.97837,72.24999,192.07993
2024-10-31 09:00:00+00:00,8.695499,87.0,13.6455,198.75,124.75,74.0,479.79208,198.75,360.98816
2024-10-31 10:00:00+00:00,11.2955,80.0,13.6455,301.75,221.0,80.75,629.8638,301.75,487.14758
2024-10-31 11:00:00+00:00,12.9955,78.0,13.6455,363.25,278.75,84.5,688.72186,363.25,561.94684
2024-10-31 12:00:00+00:00,13.7955,76.0,13.5955,378.5,291.75,86.75,698.0878,378.5,580.27576
2024-10-31 13:00:00+00:00,14.2455,76.0,13.5955,340.75,237.75,103.0,610.336,340.74997,540.872
2024-10-31 14:00:00+00:00,14.0955,77.0,13.5955,248.75,136.75,112.0,425.35046,248.75003,446.4088
2024-10-31 15:00:00+00:00,13.8955,78.0,13.5455,148.0,68.0,80.0,311.30258,148.00002,303.31082
2024-10-31 16:00:00+00:00,12.0295,90.0,12.9795,43.0,12.0,31.0,103.79962,43.000008,121.31705
2024-10-31 17:00:00+00:00,10.5795,95.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.064451404
2024-10-31 18:00:00+00:00,9.5795,99.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 19:00:00+00:00,9.0295,100.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 20:00:00+00:00,8.8795,100.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 21:00:00+00:00,8.5295,100.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 22:00:00+00:00,8.8795,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 23:00:00+00:00,9.0795,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 00:00:00+00:00,9.0795,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 01:00:00+00:00,8.8295,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 02:00:00+00:00,8.5295,100.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 03:00:00+00:00,8.2795,100.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 04:00:00+00:00,8.129499,98.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 05:00:00+00:00,7.8795,97.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 06:00:00+00:00,7.6295,96.0,12.8295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 07:00:00+00:00,7.2795,95.0,12.8295,5.0,0.0,5.0,0.0,5.0,35.41231
2024-11-01 08:00:00+00:00,7.7295,94.0,12.8295,66.0,19.0,47.0,138.02774,66.00001,185.75098
2024-11-01 09:00:00+00:00,9.4295,89.0,12.7795,173.0,81.0,92.0,317.10297,172.99997,354.48148
2024-11-01 10:00:00+00:00,10.8295,87.0,12.7795,278.0,164.0,114.0,473.64938,278.0,480.4985
2024-11-01 11:00:00+00:00,11.9295,84.0,12.7795,325.0,195.0,130.0,487.3824,324.99997,555.20087
2024-11-01 12:00:00+00:00,12.2295,83.0,12.7295,280.0,135.0,145.0,326.6338,280.0,573.48486
2024-11-01 13:00:00+00:00,12.2795,83.0,12.7295,237.0,104.0,133.0,270.1496,237.0,534.09265
2024-11-01 14:00:00+00:00,12.1795,84.0,12.7295,156.0,50.0,106.0,157.72119,156.00002,439.6952
2024-11-01 15:00:00+00:00,11.9795,86.0,12.7295,96.0,27.0,69.0,126.13195,96.0,296.71457
2024-11-01 16:00:00+00:00,11.4295,86.0,12.7295,27.0,4.0,23.0,35.34935,26.999998,114.88048
2024-11-01 17:00:00+00:00,10.7795,90.0,12.7295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 18:00:00+00:00,10.2295,92.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 19:00:00+00:00,10.0295,92.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 20:00:00+00:00,9.9795,92.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 21:00:00+00:00,9.9795,92.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 22:00:00+00:00,9.9295,92.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 23:00:00+00:00,9.9295,93.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 00:00:00+00:00,9.8295,93.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 01:00:00+00:00,9.6795,93.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 02:00:00+00:00,9.4795,94.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 03:00:00+00:00,9.2795,94.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 04:00:00+00:00,8.9795,95.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 05:00:00+00:00,8.6795,96.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 06:00:00+00:00,8.6795,95.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 07:00:00+00:00,9.2295,92.0,12.5795,9.0,2.0,7.0,30.055338,9.0,32.260704
2024-11-02 08:00:00+00:00,10.0295,87.0,12.5795,52.0,13.0,39.0,96.15084,52.0,179.46039
2024-11-02 09:00:00+00:00,10.8295,83.0,12.5795,102.0,26.0,76.0,103.72651,102.0,348.01993
2024-11-02 10:00:00+00:00,11.4795,79.0,12.5795,153.0,45.0,108.0,131.83832,153.0,473.9038
2024-11-02 11:00:00+00:00,12.0795,75.0,12.5295,199.0,68.0,131.0,172.11395,199.0,548.5207
2024-11-02 12:00:00+00:00,12.4795,73.0,12.5295,219.0,80.0,139.0,195.94962,219.0,566.77344
2024-11-02 13:00:00+00:00,12.5795,72.0,12.5295,203.0,74.0,129.0,194.75447,203.0,527.40564
2024-11-02 14:00:00+00:00,12.4295,73.0,12.5295,159.0,56.0,103.0,179.42883,158.99998,433.08847
2024-11-02 15:00:00+00:00,12.1295,74.0,12.5295,100.0,33.0,67.0,157.67305,99.999985,290.2372
2024-11-02 16:00:00+00:00,11.5795,77.0,12.5295,33.0,9.0,24.0,81.258575,33.0,108.57398
2024-11-02 17:00:00+00:00,10.8295,80.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 18:00:00+00:00,10.1295,83.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 19:00:00+00:00,9.5295,85.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 20:00:00+00:00,8.9295,86.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 21:00:00+00:00,8.2795,87.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 22:00:00+00:00,7.4795,89.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 23:00:00+00:00,6.6795,92.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 00:00:00+00:00,6.1795,93.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 01:00:00+00:00,6.1795,93.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 02:00:00+00:00,6.4795,91.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 03:00:00+00:00,6.6795,90.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 04:00:00+00:00,6.5295,90.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 05:00:00+00:00,6.2795,91.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 06:00:00+00:00,6.3295,90.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 07:00:00+00:00,7.0295,87.0,12.3795,11.0,4.0,7.0,62.18212,11.000003,29.13356
2024-11-03 08:00:00+00:00,8.0295,83.0,12.3295,64.0,21.0,43.0,158.15941,63.999996,173.21544
2024-11-03 09:00:00+00:00,8.9795,79.0,12.3295,128.0,43.0,85.0,174.85059,128.0,341.61002
2024-11-03 10:00:00+00:00,9.7295,77.0,12.3295,188.0,70.0,118.0,208.04999,188.0,467.3712
2024-11-03 11:00:00+00:00,10.3795,75.0,12.2795,239.0,98.0,141.0,251.1935,239.0,541.9143
2024-11-03 12:00:00+00:00,10.8295,74.0,12.2795,263.0,114.0,149.0,282.66843,263.0,560.1492
2024-11-03 13:00:00+00:00,11.102,73.0,11.952,253.0,128.0,125.0,341.48135,252.99998,520.8206
2024-11-03 14:00:00+00:00,11.152,74.0,11.952,195.0,92.0,103.0,299.75378,195.0,426.5975
2024-11-03 15:00:00+00:00,10.852,76.0,11.952,120.0,52.0,68.0,254.7356,119.999985,283.88828
2024-11-03 16:00:00+00:00,10.052,81.0,11.952,38.0,15.0,23.0,138.71968,38.0,102.40608
2024-11-03 17:00:00+00:00,8.952,86.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 18:00:00+00:00,8.002,91.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 19:00:00+00:00,7.352,93.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 20:00:00+00:00,6.852,94.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 21:00:00+00:00,6.352,95.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 22:00:00+00:00,5.852,96.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 23:00:00+00:00,5.352,96.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 00:00:00+00:00,4.802,96.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 01:00:00+00:00,4.152,97.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 02:00:00+00:00,3.502,97.0,11.752,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 03:00:00+00:00,2.9520001,98.0,11.752,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 04:00:00+00:00,2.352,98.0,11.752,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 05:00:00+00:00,1.802,99.0,11.702,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 06:00:00+00:00,1.952,98.0,11.702,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 07:00:00+00:00,3.2020001,96.0,11.652,13.0,7.0,6.0,112.122444,13.000005,26.032236
2024-11-04 08:00:00+00:00,5.152,92.0,11.652,81.0,43.0,38.0,329.13785,80.999985,167.02136
2024-11-04 09:00:00+00:00,7.002,89.0,11.602,163.0,87.0,76.0,359.9751,163.0,335.2595
2024-11-04 10:00:00+00:00,8.752,85.0,11.602,238.0,134.0,104.0,403.6773,238.0,460.90723
2024-11-04 11:00:00+00:00,10.402,80.0,11.552,296.0,177.0,119.0,459.2687,296.0,535.3906
2024-11-04 12:00:00+00:00,11.552,78.0,11.552,317.0,192.0,125.0,481.95773,317.0,553.6214
2024-11-04 13:00:00+00:00,12.002,79.0,11.502,288.0,163.0,125.0,440.54303,288.0,514.3465
2024-11-04 14:00:00+00:00,11.902,82.0,11.502,221.0,110.0,111.0,364.00845,220.99997,420.231
2024-11-04 15:00:00+00:00,11.452,86.0,11.452,136.0,58.0,78.0,290.62744,135.99998,277.67657
2024-11-04 16:00:00+00:00,10.452,90.0,11.452,42.0,15.0,27.0,141.71501,41.999996,96.38544
2024-11-04 17:00:00+00:00,9.102,94.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 18:00:00+00:00,7.902,97.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 19:00:00+00:00,7.152,97.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 20:00:00+00:00,6.602,97.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 21:00:00+00:00,6.102,96.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 22:00:00+00:00,5.702,96.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 23:00:00+00:00,5.352,97.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 00:00:00+00:00,5.102,97.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 01:00:00+00:00,4.902,97.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 02:00:00+00:00,4.802,98.0,11.302,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 03:00:00+00:00,4.702,98.0,11.302,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 04:00:00+00:00,4.402,98.0,11.252,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 05:00:00+00:00,4.102,98.0,11.252,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 06:00:00+00:00,4.352,98.0,11.202,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 07:00:00+00:00,5.452,97.0,11.202,12.0,6.0,6.0,99.56474,12.000004,22.9604
2024-11-05 08:00:00+00:00,7.102,96.0,11.152,78.0,38.0,40.0,296.25195,78.0,160.8849
2024-11-05 09:00:00+00:00,8.902,93.0,11.152,160.0,79.0,81.0,333.2646,160.0,328.9743
2024-11-05 10:00:00+00:00,11.002,88.0,11.152,234.0,125.0,109.0,382.03384,234.0,454.52078
2024-11-05 11:00:00+00:00,13.202,81.0,11.102,294.0,170.0,124.0,446.68338,294.00003,528.9566
2024-11-05 12:00:00+00:00,14.652,77.0,11.102,313.0,182.0,131.0,462.44016,313.00003,547.1984
2024-11-05 13:00:00+00:00,14.902,78.0,11.102,277.0,141.0,136.0,386.03613,277.0,507.99203
2024-11-05 14:00:00+00:00,14.452,82.0,11.052,205.0,78.0,127.0,262.12744,205.0,413.99844
2024-11-05 15:00:00+00:00,13.652,86.0,11.052,120.0,31.0,89.0,158.8817,120.0,271.61075
2024-11-05 16:00:00+00:00,12.552,90.0,11.052,36.0,7.0,29.0,67.553444,36.0,90.52064
2024-11-05 17:00:00+00:00,11.102,95.0,11.052,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 18:00:00+00:00,9.902,98.0,11.052,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 19:00:00+00:00,9.052,99.0,11.052,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 20:00:00+00:00,8.452,99.0,11.052,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 21:00:00+00:00,7.902,99.0,11.052,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 22:00:00+00:00,7.452,99.0,11.052,0.0,0.0,0.0,0.0,0.0,0.0
