date,temperature_2m,relative_humidity_2m,soil_temperature_54cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation
2024-10-30 20:00:00+00:00,11.445499,95.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 21:00:00+00:00,10.945499,93.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 22:00:00+00:00,10.3455,94.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 23:00:00+00:00,9.945499,94.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 00:00:00+00:00,9.445499,94.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 01:00:00+00:00,8.8955,94.0,13.6455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 02:00:00+00:00,8.3955,95.0,13.6455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 03:00:00+00:00,8.6455,92.0,13.6455,0.25,0.25,0.0,0.25,0.0,0.0
2024-10-31 04:00:00+00:00,8.0455,95.0,13.6455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 05:00:00+00:00,6.7454996,100.0,13.6455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 06:00:00+00:00,6.2955,100.0,13.5955,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 07:00:00+00:00,7.3795,98.0,13.1295,6.0,1.0,5.0,14.077127,6.0,38.583958
2024-10-31 08:00:00+00:00,8.3795,98.0,13.1295,64.0,20.0,44.0,142.73206,64.00001,192.07993
2024-10-31 09:00:00+00:00,10.1795,94.0,13.0795,166.0,78.0,88.0,299.70688,166.0,360.98816
2024-10-31 10:00:00+00:00,11.6795,90.0,13.0795,265.0,148.0,117.0,421.3957,265.0,487.14758
2024-10-31 11:00:00+00:00,12.8795,87.0,13.0795,319.0,182.0,137.0,449.20505,319.0,561.94684
2024-10-31 12:00:00+00:00,13.6795,84.0,13.0795,328.0,187.0,141.0,446.9306,328.0,580.27576
2024-10-31 13:00:00+00:00,14.0295,82.0,13.0295,280.0,143.0,137.0,366.61816,280.0,540.872
2024-10-31 14:00:00+00:00,13.9795,81.0,13.0295,194.0,82.0,112.0,254.64885,194.0,446.4088
2024-10-31 15:00:00+00:00,13.6295,82.0,13.0295,114.0,42.0,72.0,191.85008,114.0,303.31082
2024-10-31 16:00:00+00:00,12.5295,88.0,13.0295,40.0,9.0,31.0,77.84972,40.000004,121.31705
2024-10-31 17:00:00+00:00,11.3295,93.0,13.0295,0.0,0.0,0.0,0.0,0.0,0.064451404
2024-10-31 18:00:00+00:00,10.3795,97.0,13.0295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 19:00:00+00:00,9.6795,99.0,13.0295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 20:00:00+00:00,9.3795,100.0,13.0295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 21:00:00+00:00,9.0295,100.0,13.0295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 22:00:00+00:00,8.7295,100.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 23:00:00+00:00,8.4295,98.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 00:00:00+00:00,8.129499,98.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 01:00:00+00:00,7.5795,97.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 02:00:00+00:00,7.1295,96.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 03:00:00+00:00,6.7795,95.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 04:00:00+00:00,6.2795,96.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 05:00:00+00:00,6.0295,96.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 06:00:00+00:00,6.0795,96.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 07:00:00+00:00,7.0795,95.0,12.8795,8.0,1.0,7.0,14.538087,7.9999995,35.41231
2024-11-01 08:00:00+00:00,8.5795,93.0,12.8295,39.0,4.0,35.0,29.058472,39.0,185.75098
2024-11-01 09:00:00+00:00,9.7795,92.0,12.8295,74.0,7.0,67.0,27.403961,74.0,354.48148
2024-11-01 10:00:00+00:00,10.3795,91.0,12.8295,104.0,10.0,94.0,28.88106,104.0,480.4985
2024-11-01 11:00:00+00:00,10.6795,90.0,12.7795,125.0,11.0,114.0,27.493364,125.0,555.20087
2024-11-01 12:00:00+00:00,10.8795,90.0,12.7795,135.0,13.0,122.0,31.453625,135.0,573.48486
2024-11-01 13:00:00+00:00,10.9295,90.0,12.7795,132.0,16.0,116.0,41.561478,132.0,534.09265
2024-11-01 14:00:00+00:00,10.8795,90.0,12.7295,115.0,18.0,97.0,56.77963,115.0,439.6952
2024-11-01 15:00:00+00:00,10.7295,90.0,12.7295,76.0,13.0,63.0,60.730198,76.0,296.71457
2024-11-01 16:00:00+00:00,10.4795,91.0,12.7295,26.0,4.0,22.0,35.34935,25.999998,114.88048
2024-11-01 17:00:00+00:00,10.1795,93.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 18:00:00+00:00,9.9795,94.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 19:00:00+00:00,9.9295,94.0,12.6795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 20:00:00+00:00,10.0295,94.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 21:00:00+00:00,10.0795,94.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 22:00:00+00:00,10.1295,94.0,12.6295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 23:00:00+00:00,10.1795,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 00:00:00+00:00,10.1795,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 01:00:00+00:00,10.1795,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 02:00:00+00:00,10.1295,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 03:00:00+00:00,10.0795,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 04:00:00+00:00,9.9795,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 05:00:00+00:00,9.9295,94.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 06:00:00+00:00,10.0295,94.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 07:00:00+00:00,10.3295,94.0,12.5295,12.0,4.0,8.0,60.110676,12.0,32.260704
2024-11-02 08:00:00+00:00,10.8295,93.0,12.4795,64.0,22.0,42.0,162.71681,64.0,179.46039
2024-11-02 09:00:00+00:00,11.4795,91.0,12.4795,129.0,47.0,82.0,187.50562,129.0,348.01993
2024-11-02 10:00:00+00:00,12.4795,87.0,12.4795,201.0,86.0,115.0,251.95769,200.99998,473.9038
2024-11-02 11:00:00+00:00,13.6295,82.0,12.4795,272.0,134.0,138.0,339.1657,272.0,548.5207
2024-11-02 12:00:00+00:00,14.3795,79.0,12.4795,307.0,163.0,144.0,399.24734,307.0,566.77344
2024-11-02 13:00:00+00:00,14.3795,80.0,12.4795,287.0,156.0,131.0,410.56348,287.0,527.40564
2024-11-02 14:00:00+00:00,13.9295,82.0,12.4795,226.0,123.0,103.0,394.10263,225.99997,433.08847
2024-11-02 15:00:00+00:00,13.3795,85.0,12.4795,139.0,74.0,65.0,353.5699,138.99997,290.2372
2024-11-02 16:00:00+00:00,12.7795,88.0,12.4795,44.0,21.0,23.0,189.60333,43.999996,108.57398
2024-11-02 17:00:00+00:00,12.0295,92.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 18:00:00+00:00,11.3295,95.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 19:00:00+00:00,10.7795,96.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 20:00:00+00:00,10.2795,97.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 21:00:00+00:00,9.7795,97.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 22:00:00+00:00,9.2295,97.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 23:00:00+00:00,8.6795,97.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 00:00:00+00:00,8.3295,97.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 01:00:00+00:00,7.402,97.0,12.202,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 02:00:00+00:00,6.902,98.0,12.152,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 03:00:00+00:00,6.552,98.0,12.152,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 04:00:00+00:00,6.152,98.0,12.152,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 05:00:00+00:00,5.852,98.0,12.102,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 06:00:00+00:00,6.052,97.0,12.102,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 07:00:00+00:00,7.052,94.0,12.102,15.0,9.0,6.0,139.26242,14.999996,29.13356
2024-11-03 08:00:00+00:00,8.552,91.0,12.052,85.0,50.0,35.0,375.80756,84.999985,173.21544
2024-11-03 09:00:00+00:00,10.052,87.0,12.052,171.0,103.0,68.0,418.06857,171.0,341.61002
2024-11-03 10:00:00+00:00,11.552,82.0,12.052,254.0,168.0,86.0,498.86835,254.00002,467.3712
2024-11-03 11:00:00+00:00,13.052,76.0,12.002,326.0,238.0,88.0,609.8204,326.00006,541.9143
2024-11-03 12:00:00+00:00,13.952,73.0,12.002,358.0,275.0,83.0,681.9286,358.00003,560.1492
2024-11-03 13:00:00+00:00,14.002,73.0,12.002,337.0,261.0,76.0,696.3018,336.99997,520.8206
2024-11-03 14:00:00+00:00,13.452,76.0,12.002,270.0,206.0,64.0,671.1878,270.0,426.5975
2024-11-03 15:00:00+00:00,12.602,79.0,12.002,170.0,124.0,46.0,607.4464,169.99997,283.88828
2024-11-03 16:00:00+00:00,11.402,82.0,12.002,55.0,36.0,19.0,332.92725,54.999996,102.40608
2024-11-03 17:00:00+00:00,9.852,85.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 18:00:00+00:00,8.602,87.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 19:00:00+00:00,7.852,86.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 20:00:00+00:00,7.352,84.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 21:00:00+00:00,6.902,82.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 22:00:00+00:00,6.402,80.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 23:00:00+00:00,5.902,78.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 00:00:00+00:00,5.452,77.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 01:00:00+00:00,5.052,77.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 02:00:00+00:00,4.652,78.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 03:00:00+00:00,4.352,79.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 04:00:00+00:00,4.002,81.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 05:00:00+00:00,3.802,82.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 06:00:00+00:00,4.052,83.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 07:00:00+00:00,5.152,82.0,11.752,13.0,6.0,7.0,96.10496,13.000004,26.032236
2024-11-04 08:00:00+00:00,6.752,81.0,11.752,78.0,37.0,41.0,283.21164,77.999985,167.02136
2024-11-04 09:00:00+00:00,8.302,78.0,11.702,160.0,76.0,84.0,314.461,160.0,335.2595
2024-11-04 10:00:00+00:00,9.802,74.0,11.652,231.0,113.0,118.0,340.41446,231.0,460.90723
2024-11-04 11:00:00+00:00,11.302,69.0,11.652,287.0,145.0,142.0,376.2371,287.0,535.3906
2024-11-04 12:00:00+00:00,12.302,66.0,11.602,304.0,151.0,153.0,379.03967,304.0,553.6214
2024-11-04 13:00:00+00:00,12.652,68.0,11.602,273.0,121.0,152.0,327.02887,273.0,514.3465
2024-11-04 14:00:00+00:00,12.502,71.0,11.552,208.0,74.0,134.0,244.87842,207.99998,420.231
2024-11-04 15:00:00+00:00,11.952,75.0,11.552,125.0,34.0,91.0,170.36781,124.99999,277.67657
2024-11-04 16:00:00+00:00,10.802,77.0,11.552,39.0,8.0,31.0,75.58134,38.999996,96.38544
2024-11-04 17:00:00+00:00,9.252,80.0,11.502,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 18:00:00+00:00,8.002,81.0,11.502,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 19:00:00+00:00,7.352,81.0,11.502,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 20:00:00+00:00,6.952,81.0,11.452,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 21:00:00+00:00,6.652,81.0,11.452,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 22:00:00+00:00,6.302,81.0,11.452,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 23:00:00+00:00,6.002,81.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 00:00:00+00:00,5.702,81.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 01:00:00+00:00,5.402,81.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 02:00:00+00:00,5.102,81.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 03:00:00+00:00,4.702,82.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 04:00:00+00:00,4.002,85.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 05:00:00+00:00,3.2020001,88.0,11.302,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 06:00:00+00:00,3.052,90.0,11.302,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 07:00:00+00:00,3.902,89.0,11.252,12.0,7.0,5.0,116.15887,12.000006,22.9604
2024-11-05 08:00:00+00:00,5.352,87.0,11.252,84.0,50.0,34.0,389.8052,84.0,160.8849
2024-11-05 09:00:00+00:00,7.152,83.0,11.202,173.0,106.0,67.0,447.16516,173.0,328.9743
2024-11-05 10:00:00+00:00,9.552,77.0,11.152,255.0,169.0,86.0,516.50977,255.0,454.52078
2024-11-05 11:00:00+00:00,12.252,69.0,11.152,323.0,233.0,90.0,612.219,323.00006,528.9566
2024-11-05 12:00:00+00:00,14.202,63.0,11.102,355.0,269.0,86.0,683.4967,355.00003,547.1984
2024-11-05 13:00:00+00:00,,,,,,,,,507.99203
2024-11-05 14:00:00+00:00,,,,,,,,,413.99844
2024-11-05 15:00:00+00:00,,,,,,,,,271.61075
2024-11-05 16:00:00+00:00,,,,,,,,,90.52064
2024-11-05 17:00:00+00:00,,,,,,,,,0.0
2024-11-05 18:00:00+00:00,,,,,,,,,0.0
2024-11-05 19:00:00+00:00,,,,,,,,,0.0
2024-11-05 20:00:00+00:00,,,,,,,,,0.0
2024-11-05 21:00:00+00:00,,,,,,,,,0.0
2024-11-05 22:00:00+00:00,,,,,,,,,0.0
